split_name	fold_id	row_id	role
low_prevalence_stress_split	tesla_all	CNV0_00235	train
low_prevalence_stress_split	tesla_all	CNV0_00327	train
low_prevalence_stress_split	tesla_all	CNV0_00244	train
low_prevalence_stress_split	tesla_all	CNV0_01149	train
low_prevalence_stress_split	tesla_all	CNV0_00274	train
low_prevalence_stress_split	tesla_all	CNV0_01295	train
low_prevalence_stress_split	tesla_all	CNV0_00547	train
low_prevalence_stress_split	tesla_all	CNV0_00939	train
low_prevalence_stress_split	tesla_all	CNV0_01242	train
low_prevalence_stress_split	tesla_all	CNV0_00721	train
low_prevalence_stress_split	tesla_all	CNV0_00376	train
low_prevalence_stress_split	tesla_all	CNV0_00228	train
low_prevalence_stress_split	tesla_all	CNV0_01154	train
low_prevalence_stress_split	tesla_all	CNV0_00671	train
low_prevalence_stress_split	tesla_all	CNV0_00013	train
low_prevalence_stress_split	tesla_all	CNV0_01151	train
low_prevalence_stress_split	tesla_all	CNV0_00225	train
low_prevalence_stress_split	tesla_all	CNV0_01057	train
low_prevalence_stress_split	tesla_all	CNV0_00448	train
low_prevalence_stress_split	tesla_all	CNV0_00982	train
low_prevalence_stress_split	tesla_all	CNV0_01404	train
low_prevalence_stress_split	tesla_all	CNV0_00743	train
low_prevalence_stress_split	tesla_all	CNV0_01114	train
low_prevalence_stress_split	tesla_all	CNV0_01350	train
low_prevalence_stress_split	tesla_all	CNV0_00367	train
low_prevalence_stress_split	tesla_all	CNV0_00558	train
low_prevalence_stress_split	tesla_all	CNV0_00757	train
low_prevalence_stress_split	tesla_all	CNV0_00121	train
low_prevalence_stress_split	tesla_all	CNV0_01359	train
low_prevalence_stress_split	tesla_all	CNV0_00207	train
low_prevalence_stress_split	tesla_all	CNV0_00629	train
low_prevalence_stress_split	tesla_all	CNV0_00800	train
low_prevalence_stress_split	tesla_all	CNV0_00601	train
low_prevalence_stress_split	tesla_all	CNV0_00402	train
low_prevalence_stress_split	tesla_all	CNV0_00389	train
low_prevalence_stress_split	tesla_all	CNV0_00890	train
low_prevalence_stress_split	tesla_all	CNV0_00936	train
low_prevalence_stress_split	tesla_all	CNV0_01214	train
low_prevalence_stress_split	tesla_all	CNV0_01420	train
low_prevalence_stress_split	tesla_all	CNV0_00572	train
low_prevalence_stress_split	tesla_all	CNV0_00860	train
low_prevalence_stress_split	tesla_all	CNV0_00377	train
low_prevalence_stress_split	tesla_all	CNV0_00658	train
low_prevalence_stress_split	tesla_all	CNV0_00523	train
low_prevalence_stress_split	tesla_all	CNV0_00962	train
low_prevalence_stress_split	tesla_all	CNV0_00056	train
low_prevalence_stress_split	tesla_all	CNV0_01348	train
low_prevalence_stress_split	tesla_all	CNV0_00987	train
low_prevalence_stress_split	tesla_all	CNV0_01405	train
low_prevalence_stress_split	tesla_all	CNV0_00900	train
low_prevalence_stress_split	tesla_all	CNV0_01153	train
low_prevalence_stress_split	tesla_all	CNV0_00886	train
low_prevalence_stress_split	tesla_all	CNV0_01387	train
low_prevalence_stress_split	tesla_all	CNV0_00573	train
low_prevalence_stress_split	tesla_all	CNV0_00341	train
low_prevalence_stress_split	tesla_all	CNV0_00474	train
low_prevalence_stress_split	tesla_all	CNV0_00631	train
low_prevalence_stress_split	tesla_all	CNV0_00627	train
low_prevalence_stress_split	tesla_all	CNV0_00678	train
low_prevalence_stress_split	tesla_all	CNV0_01073	train
low_prevalence_stress_split	tesla_all	CNV0_01037	train
low_prevalence_stress_split	tesla_all	CNV0_01139	train
low_prevalence_stress_split	tesla_all	CNV0_00061	train
low_prevalence_stress_split	tesla_all	CNV0_01044	train
low_prevalence_stress_split	tesla_all	CNV0_01356	train
low_prevalence_stress_split	tesla_all	CNV0_00206	train
low_prevalence_stress_split	tesla_all	CNV0_00419	train
low_prevalence_stress_split	tesla_all	CNV0_00861	train
low_prevalence_stress_split	tesla_all	CNV0_01313	train
low_prevalence_stress_split	tesla_all	CNV0_00286	train
low_prevalence_stress_split	tesla_all	CNV0_01059	train
low_prevalence_stress_split	tesla_all	CNV0_00037	train
low_prevalence_stress_split	tesla_all	CNV0_01133	train
low_prevalence_stress_split	tesla_all	CNV0_00677	train
low_prevalence_stress_split	tesla_all	CNV0_00864	train
low_prevalence_stress_split	tesla_all	CNV0_01235	train
low_prevalence_stress_split	tesla_all	CNV0_00248	train
low_prevalence_stress_split	tesla_all	CNV0_00431	train
low_prevalence_stress_split	tesla_all	CNV0_00798	train
low_prevalence_stress_split	tesla_all	CNV0_01148	train
low_prevalence_stress_split	tesla_all	CNV0_00396	train
low_prevalence_stress_split	tesla_all	CNV0_00755	train
low_prevalence_stress_split	tesla_all	CNV0_00025	train
low_prevalence_stress_split	tesla_all	CNV0_01123	train
low_prevalence_stress_split	tesla_all	CNV0_01115	train
low_prevalence_stress_split	tesla_all	CNV0_00078	train
low_prevalence_stress_split	tesla_all	CNV0_00346	train
low_prevalence_stress_split	tesla_all	CNV0_00797	train
low_prevalence_stress_split	tesla_all	CNV0_01270	train
low_prevalence_stress_split	tesla_all	CNV0_00804	train
low_prevalence_stress_split	tesla_all	CNV0_00810	train
low_prevalence_stress_split	tesla_all	CNV0_01322	train
low_prevalence_stress_split	tesla_all	CNV0_00554	train
low_prevalence_stress_split	tesla_all	CNV0_00273	train
low_prevalence_stress_split	tesla_all	CNV0_00076	train
low_prevalence_stress_split	tesla_all	CNV0_01308	train
low_prevalence_stress_split	tesla_all	CNV0_00426	train
low_prevalence_stress_split	tesla_all	CNV0_00336	train
low_prevalence_stress_split	tesla_all	CNV0_00499	train
low_prevalence_stress_split	tesla_all	CNV0_01360	train
low_prevalence_stress_split	tesla_all	CNV0_00557	train
low_prevalence_stress_split	tesla_all	CNV0_00645	train
low_prevalence_stress_split	tesla_all	CNV0_00512	train
low_prevalence_stress_split	tesla_all	CNV0_01289	train
low_prevalence_stress_split	tesla_all	CNV0_01478	train
low_prevalence_stress_split	tesla_all	CNV0_00911	train
low_prevalence_stress_split	tesla_all	CNV0_00586	train
low_prevalence_stress_split	tesla_all	CNV0_00201	train
low_prevalence_stress_split	tesla_all	CNV0_01104	train
low_prevalence_stress_split	tesla_all	CNV0_01160	train
low_prevalence_stress_split	tesla_all	CNV0_00892	train
low_prevalence_stress_split	tesla_all	CNV0_00014	train
low_prevalence_stress_split	tesla_all	CNV0_01408	train
low_prevalence_stress_split	tesla_all	CNV0_00284	train
low_prevalence_stress_split	tesla_all	CNV0_00831	train
low_prevalence_stress_split	tesla_all	CNV0_00608	train
low_prevalence_stress_split	tesla_all	CNV0_00725	train
low_prevalence_stress_split	tesla_all	CNV0_01364	train
low_prevalence_stress_split	tesla_all	CNV0_00948	train
low_prevalence_stress_split	tesla_all	CNV0_00893	train
low_prevalence_stress_split	tesla_all	CNV0_00298	train
low_prevalence_stress_split	tesla_all	CNV0_01180	train
low_prevalence_stress_split	tesla_all	CNV0_01354	train
low_prevalence_stress_split	tesla_all	CNV0_00670	train
low_prevalence_stress_split	tesla_all	CNV0_00643	train
low_prevalence_stress_split	tesla_all	CNV0_00423	train
low_prevalence_stress_split	tesla_all	CNV0_00478	train
low_prevalence_stress_split	tesla_all	CNV0_01450	train
low_prevalence_stress_split	tesla_all	CNV0_00218	train
low_prevalence_stress_split	tesla_all	CNV0_00569	train
low_prevalence_stress_split	tesla_all	CNV0_01475	train
low_prevalence_stress_split	tesla_all	CNV0_00404	train
low_prevalence_stress_split	tesla_all	CNV0_00782	train
low_prevalence_stress_split	tesla_all	CNV0_00867	train
low_prevalence_stress_split	tesla_all	CNV0_00687	train
low_prevalence_stress_split	tesla_all	CNV0_00344	train
low_prevalence_stress_split	tesla_all	CNV0_00421	train
low_prevalence_stress_split	tesla_all	CNV0_00532	train
low_prevalence_stress_split	tesla_all	CNV0_00102	train
low_prevalence_stress_split	tesla_all	CNV0_00560	train
low_prevalence_stress_split	tesla_all	CNV0_00773	train
low_prevalence_stress_split	tesla_all	CNV0_00898	train
low_prevalence_stress_split	tesla_all	CNV0_00365	train
low_prevalence_stress_split	tesla_all	CNV0_01143	train
low_prevalence_stress_split	tesla_all	CNV0_01430	train
low_prevalence_stress_split	tesla_all	CNV0_00811	train
low_prevalence_stress_split	tesla_all	CNV0_01415	train
low_prevalence_stress_split	tesla_all	CNV0_00351	train
low_prevalence_stress_split	tesla_all	CNV0_00466	train
low_prevalence_stress_split	tesla_all	CNV0_01236	train
low_prevalence_stress_split	tesla_all	CNV0_00880	train
low_prevalence_stress_split	tesla_all	CNV0_01345	train
low_prevalence_stress_split	tesla_all	CNV0_00844	train
low_prevalence_stress_split	tesla_all	CNV0_00356	train
low_prevalence_stress_split	tesla_all	CNV0_00178	train
low_prevalence_stress_split	tesla_all	CNV0_00837	train
low_prevalence_stress_split	tesla_all	CNV0_00792	train
low_prevalence_stress_split	tesla_all	CNV0_00054	train
low_prevalence_stress_split	tesla_all	CNV0_01015	train
low_prevalence_stress_split	tesla_all	CNV0_00610	train
low_prevalence_stress_split	tesla_all	CNV0_00060	train
low_prevalence_stress_split	tesla_all	CNV0_00604	train
low_prevalence_stress_split	tesla_all	CNV0_00457	train
low_prevalence_stress_split	tesla_all	CNV0_01198	train
low_prevalence_stress_split	tesla_all	CNV0_00330	train
low_prevalence_stress_split	tesla_all	CNV0_00899	train
low_prevalence_stress_split	tesla_all	CNV0_00979	train
low_prevalence_stress_split	tesla_all	CNV0_00623	train
low_prevalence_stress_split	tesla_all	CNV0_00825	train
low_prevalence_stress_split	tesla_all	CNV0_01256	train
low_prevalence_stress_split	tesla_all	CNV0_01147	train
low_prevalence_stress_split	tesla_all	CNV0_01382	train
low_prevalence_stress_split	tesla_all	CNV0_00504	train
low_prevalence_stress_split	tesla_all	CNV0_01299	train
low_prevalence_stress_split	tesla_all	CNV0_00708	train
low_prevalence_stress_split	tesla_all	CNV0_00989	train
low_prevalence_stress_split	tesla_all	CNV0_00963	train
low_prevalence_stress_split	tesla_all	CNV0_01302	train
low_prevalence_stress_split	tesla_all	CNV0_00956	train
low_prevalence_stress_split	tesla_all	CNV0_00467	train
low_prevalence_stress_split	tesla_all	CNV0_00111	train
low_prevalence_stress_split	tesla_all	CNV0_00720	train
low_prevalence_stress_split	tesla_all	CNV0_00170	train
low_prevalence_stress_split	tesla_all	CNV0_00280	train
low_prevalence_stress_split	tesla_all	CNV0_01068	train
low_prevalence_stress_split	tesla_all	CNV0_00128	train
low_prevalence_stress_split	tesla_all	CNV0_00059	train
low_prevalence_stress_split	tesla_all	CNV0_01119	train
low_prevalence_stress_split	tesla_all	CNV0_00069	train
low_prevalence_stress_split	tesla_all	CNV0_01028	train
low_prevalence_stress_split	tesla_all	CNV0_00322	train
low_prevalence_stress_split	tesla_all	CNV0_01209	train
low_prevalence_stress_split	tesla_all	CNV0_00615	train
low_prevalence_stress_split	tesla_all	CNV0_00058	train
low_prevalence_stress_split	tesla_all	CNV0_00501	train
low_prevalence_stress_split	tesla_all	CNV0_01116	train
low_prevalence_stress_split	tesla_all	CNV0_00463	train
low_prevalence_stress_split	tesla_all	CNV0_00850	train
low_prevalence_stress_split	tesla_all	CNV0_00793	train
low_prevalence_stress_split	tesla_all	CNV0_00642	train
low_prevalence_stress_split	tesla_all	CNV0_01373	train
low_prevalence_stress_split	tesla_all	CNV0_00966	train
low_prevalence_stress_split	tesla_all	CNV0_01297	train
low_prevalence_stress_split	tesla_all	CNV0_01280	train
low_prevalence_stress_split	tesla_all	CNV0_00293	train
low_prevalence_stress_split	tesla_all	CNV0_00582	train
low_prevalence_stress_split	tesla_all	CNV0_00693	train
low_prevalence_stress_split	tesla_all	CNV0_01278	train
low_prevalence_stress_split	tesla_all	CNV0_00227	train
low_prevalence_stress_split	tesla_all	CNV0_01362	train
low_prevalence_stress_split	tesla_all	CNV0_00449	train
low_prevalence_stress_split	tesla_all	CNV0_00282	train
low_prevalence_stress_split	tesla_all	CNV0_00233	train
low_prevalence_stress_split	tesla_all	CNV0_01301	train
low_prevalence_stress_split	tesla_all	CNV0_00032	train
low_prevalence_stress_split	tesla_all	CNV0_00472	train
low_prevalence_stress_split	tesla_all	CNV0_00763	train
low_prevalence_stress_split	tesla_all	CNV0_01065	train
low_prevalence_stress_split	tesla_all	CNV0_01378	train
low_prevalence_stress_split	tesla_all	CNV0_00865	train
low_prevalence_stress_split	tesla_all	CNV0_00399	train
low_prevalence_stress_split	tesla_all	CNV0_00255	train
low_prevalence_stress_split	tesla_all	CNV0_01176	train
low_prevalence_stress_split	tesla_all	CNV0_01392	train
low_prevalence_stress_split	tesla_all	CNV0_00682	train
low_prevalence_stress_split	tesla_all	CNV0_01386	train
low_prevalence_stress_split	tesla_all	CNV0_00368	train
low_prevalence_stress_split	tesla_all	CNV0_00209	train
low_prevalence_stress_split	tesla_all	CNV0_00332	train
low_prevalence_stress_split	tesla_all	CNV0_01442	train
low_prevalence_stress_split	tesla_all	CNV0_01091	train
low_prevalence_stress_split	tesla_all	CNV0_00540	train
