split_name	model_name	n	n_pos	prevalence	AUPRC	AUROC	Brier	ECE	top5_precision	recall_at_5	enrichment_at_5	top10_precision	recall_at_10	enrichment_at_10	top20_precision	recall_at_20	enrichment_at_20	model_family	claim_status
hla_supertype_heldout	qk_no_anchor	72	15	0.20833333333333334	0.3718070024455509	0.671345029239766	0.2375909159043016	0.27147023042883967	0.2	0.06666666666666667	0.96	0.3	0.2	1.44	0.3	0.4	1.44	qk_fallback	diagnostic
hla_supertype_heldout	qk_quantum_only	72	15	0.20833333333333334	0.4498358183585776	0.6350877192982456	0.2596757510341324	0.2891168135595949	0.6	0.2	2.88	0.4	0.26666666666666666	1.92	0.3	0.4	1.44	qk_fallback	diagnostic
near_peptide_cluster_holdout	anchor_lr	89	21	0.23595505617977527	0.43405816570528966	0.6309523809523809	0.23894082894357746	0.2291220535196301	0.6	0.14285714285714285	2.5428571428571427	0.6	0.2857142857142857	2.5428571428571427	0.35	0.3333333333333333	1.4833333333333332	clean_anchor	reviewer_safe_internal_locked
near_peptide_cluster_holdout	anchor_rf	89	21	0.23595505617977527	0.44192608525771365	0.6715686274509804	0.18465416980556554	0.12948542804303795	0.6	0.14285714285714285	2.5428571428571427	0.5	0.23809523809523808	2.119047619047619	0.45	0.42857142857142855	1.9071428571428573	clean_anchor	reviewer_safe_internal_locked
near_peptide_cluster_holdout	qk_no_anchor	89	21	0.23595505617977527	0.34541012513902647	0.6596638655462185	0.2347270983111011	0.24216645272665546	0.4	0.09523809523809523	1.6952380952380954	0.4	0.19047619047619047	1.6952380952380954	0.35	0.3333333333333333	1.4833333333333332	qk_fallback	diagnostic
near_peptide_cluster_holdout	qk_quantum_only	89	21	0.23595505617977527	0.45969501362863086	0.6785714285714286	0.22379807365270776	0.22962081292344494	0.6	0.14285714285714285	2.5428571428571427	0.6	0.2857142857142857	2.5428571428571427	0.45	0.42857142857142855	1.9071428571428573	qk_fallback	diagnostic
repeated_stratified_5x5_internal	anchor_lr	445	105	0.23595505617977527	0.4602062347941671	0.6462464985994398	0.22653302018490215	0.2143240030367467	0.8	0.0380952380952381	3.390476190476191	0.8	0.0761904761904762	3.390476190476191	0.7	0.13333333333333333	2.9666666666666663	clean_anchor	reviewer_safe_internal_locked
repeated_stratified_5x5_internal	anchor_rf	445	105	0.23595505617977527	0.4073845927175117	0.6876190476190476	0.18247229317551802	0.13150589536382531	0.6	0.02857142857142857	2.5428571428571427	0.5	0.047619047619047616	2.119047619047619	0.35	0.06666666666666667	1.4833333333333332	clean_anchor	reviewer_safe_internal_locked
repeated_stratified_5x5_internal	qk_no_anchor	445	105	0.23595505617977527	0.3752860736215084	0.6329411764705882	0.23329677745200716	0.21903005010261323	0.6	0.02857142857142857	2.5428571428571427	0.5	0.047619047619047616	2.119047619047619	0.6	0.11428571428571428	2.5428571428571427	qk_fallback	diagnostic
repeated_stratified_5x5_internal	qk_quantum_only	445	105	0.23595505617977527	0.3496385356881576	0.6198319327731092	0.24325047535687255	0.2455749128069286	0.4	0.01904761904761905	1.6952380952380954	0.3	0.02857142857142857	1.2714285714285714	0.4	0.0761904761904762	1.6952380952380954	qk_fallback	diagnostic
source_heldout_CEDAR	anchor_rf	913	851	0.932092004381161	0.91808240664723	0.41634130624312954	0.37090045711445097	0.5509498873106363	0.8	0.004700352526439483	0.8582843713278496	0.9	0.010575793184488837	0.9655699177438308	0.95	0.022326674500587545	1.0192126909518213	source_clean_anchor	reviewer_safe_internal_locked
source_heldout_CEDAR	source_qk_compact_gamma1	913	851	0.932092004381161	0.9267438507831547	0.4613168568287783	0.5276384932319151	0.5803726878016227	0.8	0.004700352526439483	0.8582843713278496	0.9	0.010575793184488837	0.9655699177438308	0.95	0.022326674500587545	1.0192126909518213	source_qk_fallback	diagnostic
source_heldout_NEPdb	anchor_rf	886	354	0.39954853273137697	0.4053403878591387	0.4952104838367104	0.26142795492335147	0.13617802771595922	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	source_clean_anchor	reviewer_safe_internal_locked
source_heldout_NEPdb	source_qk_compact_gamma1	886	354	0.39954853273137697	0.40642565475609194	0.4826366764368548	0.4014077667799855	0.41590107354868633	0.4	0.005649717514124294	1.001129943502825	0.4	0.011299435028248588	1.001129943502825	0.4	0.022598870056497175	1.001129943502825	source_qk_fallback	diagnostic
source_heldout_TESLA_mmc4	anchor_rf	610	37	0.060655737704918035	0.06501090293105945	0.549266544030942	0.24214991448573273	0.42613828300934325	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	source_clean_anchor	reviewer_safe_internal_locked
source_heldout_TESLA_mmc4	source_qk_compact_gamma1	610	37	0.060655737704918035	0.051662525285099695	0.43790387245884627	0.4767137774437636	0.5098843604236369	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	source_qk_fallback	diagnostic
source_heldout_TESLA_mmc7_validation	anchor_rf	319	6	0.018808777429467086	0.03780955444409747	0.6554845580404686	0.21254766160730756	0.43853063717039825	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	source_clean_anchor	reviewer_safe_internal_locked
source_heldout_TESLA_mmc7_validation	source_qk_compact_gamma1	319	6	0.018808777429467086	0.014596475774591404	0.1805111821086262	0.350284076837968	0.41787693108403084	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	source_qk_fallback	diagnostic
study_heldout	anchor_lr	9	5	0.5555555555555556	0.7253968253968255	0.5	0.3471006316669041	0.396618506204805	0.4	0.4	0.72	0.5555555555555556	1.0	1.0	0.5555555555555556	1.0	1.0	clean_anchor	reviewer_safe_internal_locked
study_heldout	anchor_rf	9	5	0.5555555555555556	0.711111111111111	0.45000000000000007	0.3117232712035904	0.3488268836405829	0.4	0.4	0.72	0.5555555555555556	1.0	1.0	0.5555555555555556	1.0	1.0	clean_anchor	reviewer_safe_internal_locked
study_heldout	qk_no_anchor	89	21	0.23595505617977527	0.20054538415213063	0.3536414565826331	0.35052241489879976	0.3878446045151477	0.2	0.047619047619047616	0.8476190476190477	0.2	0.09523809523809523	0.8476190476190477	0.2	0.19047619047619047	0.8476190476190477	qk_fallback	diagnostic
study_heldout	qk_quantum_only	89	21	0.23595505617977527	0.211449849879249	0.44467787114845936	0.31223228981861556	0.332155218246987	0.0	0.0	0.0	0.1	0.047619047619047616	0.42380952380952386	0.15	0.14285714285714285	0.6357142857142857	qk_fallback	diagnostic
exact_peptide_hla_holdout	prespecified_rf_qk_no_anchor_w0.5	89	21	0.23595505617977527	0.5869645960912089	0.7570028011204482	0.18427719438277027	0.18693148476090357	1.0	0.23809523809523808	4.238095238095238	0.7	0.3333333333333333	2.9666666666666663	0.5	0.47619047619047616	2.119047619047619	v1_foldsafe_fusion	reviewer_safe_internal_locked
exact_peptide_hla_holdout	prespecified_rf_qk_quantum_only_w0.5	89	21	0.23595505617977527	0.4983550105222275	0.7205882352941178	0.19192385519425062	0.2180660079904159	0.6	0.14285714285714285	2.5428571428571427	0.8	0.38095238095238093	3.390476190476191	0.5	0.47619047619047616	2.119047619047619	v1_foldsafe_fusion	reviewer_safe_internal_locked
exact_peptide_hla_holdout	prespecified_lr_qk_no_anchor_w0.5	89	21	0.23595505617977527	0.5722661297028351	0.7640056022408963	0.16922587549137844	0.15498335443900238	0.8	0.19047619047619047	3.390476190476191	0.6	0.2857142857142857	2.5428571428571427	0.5	0.47619047619047616	2.119047619047619	v1_foldsafe_fusion	reviewer_safe_internal_locked
exact_peptide_hla_holdout	prespecified_lr_qk_quantum_only_w0.5	89	21	0.23595505617977527	0.539897351348199	0.7640056022408963	0.17252859743642335	0.14910697118120383	0.6	0.14285714285714285	2.5428571428571427	0.6	0.2857142857142857	2.5428571428571427	0.45	0.42857142857142855	1.9071428571428573	v1_foldsafe_fusion	reviewer_safe_internal_locked
hla_stratified_group_5fold	prespecified_rf_qk_no_anchor_w0.5	89	21	0.23595505617977527	0.5211785584562283	0.7240896358543417	0.18983474268664546	0.17238842515607639	0.6	0.14285714285714285	2.5428571428571427	0.6	0.2857142857142857	2.5428571428571427	0.5	0.47619047619047616	2.119047619047619	v1_foldsafe_fusion	reviewer_safe_internal_locked
hla_stratified_group_5fold	prespecified_rf_qk_quantum_only_w0.5	89	21	0.23595505617977527	0.4924062359991129	0.7212885154061625	0.197061363499437	0.20828839571686658	0.8	0.19047619047619047	3.390476190476191	0.6	0.2857142857142857	2.5428571428571427	0.4	0.38095238095238093	1.6952380952380954	v1_foldsafe_fusion	reviewer_safe_internal_locked
hla_stratified_group_5fold	prespecified_lr_qk_no_anchor_w0.5	89	21	0.23595505617977527	0.4728255510058241	0.7310924369747899	0.17766317122064865	0.16224803551440847	0.4	0.09523809523809523	1.6952380952380954	0.5	0.23809523809523808	2.119047619047619	0.5	0.47619047619047616	2.119047619047619	v1_foldsafe_fusion	reviewer_safe_internal_locked
hla_stratified_group_5fold	prespecified_lr_qk_quantum_only_w0.5	89	21	0.23595505617977527	0.4975755192970593	0.7443977591036415	0.18046267844245298	0.17030381924973648	0.6	0.14285714285714285	2.5428571428571427	0.7	0.3333333333333333	2.9666666666666663	0.45	0.42857142857142855	1.9071428571428573	v1_foldsafe_fusion	reviewer_safe_internal_locked
hla_supertype_heldout	prespecified_rf_qk_no_anchor_w0.5	72	15	0.20833333333333334	0.4443613039963633	0.7485380116959064	0.1913970651342092	0.21529737409160032	0.6	0.2	2.88	0.4	0.26666666666666666	1.92	0.45	0.6	2.16	v1_foldsafe_fusion	reviewer_safe_internal_locked
hla_supertype_heldout	prespecified_rf_qk_quantum_only_w0.5	72	15	0.20833333333333334	0.5152318028436839	0.7134502923976609	0.19633605352594286	0.23037115910101194	0.8	0.26666666666666666	3.84	0.5	0.3333333333333333	2.4	0.4	0.5333333333333333	1.92	v1_foldsafe_fusion	reviewer_safe_internal_locked
hla_supertype_heldout	prespecified_lr_qk_no_anchor_w0.5	72	15	0.20833333333333334	0.47179335225125696	0.7473684210526316	0.17835496217297953	0.17953127480465333	0.4	0.13333333333333333	1.92	0.5	0.3333333333333333	2.4	0.4	0.5333333333333333	1.92	v1_foldsafe_fusion	reviewer_safe_internal_locked
hla_supertype_heldout	prespecified_lr_qk_quantum_only_w0.5	72	15	0.20833333333333334	0.5449224685043099	0.7672514619883041	0.17553913025374684	0.19606734283975719	0.6	0.2	2.88	0.6	0.4	2.88	0.4	0.5333333333333333	1.92	v1_foldsafe_fusion	reviewer_safe_internal_locked
near_peptide_cluster_holdout	prespecified_rf_qk_no_anchor_w0.5	89	21	0.23595505617977527	0.42671999659288407	0.6953781512605042	0.19605956194274698	0.1811261164661631	0.4	0.09523809523809523	1.6952380952380954	0.5	0.23809523809523808	2.119047619047619	0.35	0.3333333333333333	1.4833333333333332	v1_foldsafe_fusion	reviewer_safe_internal_locked
near_peptide_cluster_holdout	prespecified_rf_qk_quantum_only_w0.5	89	21	0.23595505617977527	0.4999156044384016	0.7282913165266106	0.19170888872686623	0.17538804067123373	0.6	0.14285714285714285	2.5428571428571427	0.8	0.38095238095238093	3.390476190476191	0.55	0.5238095238095238	2.330952380952381	v1_foldsafe_fusion	reviewer_safe_internal_locked
near_peptide_cluster_holdout	prespecified_lr_qk_no_anchor_w0.5	89	21	0.23595505617977527	0.4777938452103418	0.6890756302521008	0.19875774288579717	0.16692598058172567	0.6	0.14285714285714285	2.5428571428571427	0.6	0.2857142857142857	2.5428571428571427	0.4	0.38095238095238093	1.6952380952380954	v1_foldsafe_fusion	reviewer_safe_internal_locked
near_peptide_cluster_holdout	prespecified_lr_qk_quantum_only_w0.5	89	21	0.23595505617977527	0.4857779965379982	0.7170868347338936	0.1900887122595002	0.1741402424889817	0.8	0.19047619047619047	3.390476190476191	0.5	0.23809523809523808	2.119047619047619	0.4	0.38095238095238093	1.6952380952380954	v1_foldsafe_fusion	reviewer_safe_internal_locked
repeated_stratified_5x5_internal	prespecified_rf_qk_no_anchor_w0.5	445	105	0.23595505617977527	0.45425866093624384	0.6939215686274511	0.19340535318490346	0.17926888693215215	0.6	0.02857142857142857	2.5428571428571427	0.6	0.05714285714285714	2.5428571428571427	0.7	0.13333333333333333	2.9666666666666663	v1_foldsafe_fusion	reviewer_safe_internal_locked
repeated_stratified_5x5_internal	prespecified_rf_qk_quantum_only_w0.5	445	105	0.23595505617977527	0.4797074060919125	0.6873669467787114	0.19683691213629462	0.19053222863374306	1.0	0.047619047619047616	4.238095238095238	0.8	0.0761904761904762	3.390476190476191	0.7	0.13333333333333333	2.9666666666666663	v1_foldsafe_fusion	reviewer_safe_internal_locked
repeated_stratified_5x5_internal	prespecified_lr_qk_no_anchor_w0.5	445	105	0.23595505617977527	0.4642526452444027	0.6871428571428572	0.18893294261668575	0.1524824146320675	0.6	0.02857142857142857	2.5428571428571427	0.8	0.0761904761904762	3.390476190476191	0.65	0.12380952380952381	2.7547619047619047	v1_foldsafe_fusion	reviewer_safe_internal_locked
repeated_stratified_5x5_internal	prespecified_lr_qk_quantum_only_w0.5	445	105	0.23595505617977527	0.5105724616638574	0.6940336134453782	0.18767779497889592	0.16050727527337127	1.0	0.047619047619047616	4.238095238095238	1.0	0.09523809523809523	4.238095238095238	0.75	0.14285714285714285	3.178571428571429	v1_foldsafe_fusion	reviewer_safe_internal_locked
study_heldout	prespecified_rf_qk_no_anchor_w0.5	9	5	0.5555555555555556	0.49682539682539684	0.25	0.32350689324546317	0.25349379162959684	0.4	0.4	0.72	0.5555555555555556	1.0	1.0	0.5555555555555556	1.0	1.0	v1_foldsafe_fusion	reviewer_safe_internal_locked
study_heldout	prespecified_rf_qk_quantum_only_w0.5	9	5	0.5555555555555556	0.5968253968253969	0.30000000000000004	0.31676001180978275	0.28531798076994375	0.4	0.4	0.72	0.5555555555555556	1.0	1.0	0.5555555555555556	1.0	1.0	v1_foldsafe_fusion	reviewer_safe_internal_locked
study_heldout	prespecified_lr_qk_no_anchor_w0.5	9	5	0.5555555555555556	0.6968253968253968	0.4	0.30662805102302276	0.38079926309223355	0.4	0.4	0.72	0.5555555555555556	1.0	1.0	0.5555555555555556	1.0	1.0	v1_foldsafe_fusion	reviewer_safe_internal_locked
study_heldout	prespecified_lr_qk_quantum_only_w0.5	9	5	0.5555555555555556	0.711111111111111	0.45000000000000007	0.29431959732878765	0.32296316833017735	0.4	0.4	0.72	0.5555555555555556	1.0	1.0	0.5555555555555556	1.0	1.0	v1_foldsafe_fusion	reviewer_safe_internal_locked
exact_peptide_hla_holdout	nested_rf_qk_no_anchor_train_selected	89	21	0.23595505617977527	0.5701215485408488	0.7415966386554621	0.1844505003510634	0.19591506270185455	1.0	0.23809523809523808	4.238095238095238	0.6	0.2857142857142857	2.5428571428571427	0.5	0.47619047619047616	2.119047619047619	v1_foldsafe_fusion	reviewer_safe_internal_locked
exact_peptide_hla_holdout	nested_rf_qk_quantum_only_train_selected	89	21	0.23595505617977527	0.5536344496457672	0.7661064425770309	0.18136335437810008	0.19830574498498216	0.8	0.19047619047619047	3.390476190476191	0.8	0.38095238095238093	3.390476190476191	0.55	0.5238095238095238	2.330952380952381	v1_foldsafe_fusion	reviewer_safe_internal_locked
exact_peptide_hla_holdout	nested_lr_qk_no_anchor_train_selected	89	21	0.23595505617977527	0.5478803835326882	0.7528011204481793	0.17855002403317838	0.17893578831642432	0.6	0.14285714285714285	2.5428571428571427	0.6	0.2857142857142857	2.5428571428571427	0.5	0.47619047619047616	2.119047619047619	v1_foldsafe_fusion	reviewer_safe_internal_locked
exact_peptide_hla_holdout	nested_lr_qk_quantum_only_train_selected	89	21	0.23595505617977527	0.40340323519042887	0.6890756302521008	0.2017353448371443	0.1766384006673092	0.4	0.09523809523809523	1.6952380952380954	0.5	0.23809523809523808	2.119047619047619	0.45	0.42857142857142855	1.9071428571428573	v1_foldsafe_fusion	reviewer_safe_internal_locked
exact_peptide_hla_holdout	rule_gate_rf_qk_fallback_train_selected	89	21	0.23595505617977527	0.5701215485408488	0.7415966386554621	0.1844505003510634	0.19591506270185455	1.0	0.23809523809523808	4.238095238095238	0.6	0.2857142857142857	2.5428571428571427	0.5	0.47619047619047616	2.119047619047619	v1_foldsafe_fusion	reviewer_safe_internal_locked
hla_stratified_group_5fold	nested_rf_qk_no_anchor_train_selected	89	21	0.23595505617977527	0.48851610201595114	0.7212885154061625	0.18601044778460543	0.16392848070262833	0.6	0.14285714285714285	2.5428571428571427	0.5	0.23809523809523808	2.119047619047619	0.45	0.42857142857142855	1.9071428571428573	v1_foldsafe_fusion	reviewer_safe_internal_locked
hla_stratified_group_5fold	nested_rf_qk_quantum_only_train_selected	89	21	0.23595505617977527	0.5550392245105422	0.761204481792717	0.18384975390949337	0.1838764713477137	0.6	0.14285714285714285	2.5428571428571427	0.6	0.2857142857142857	2.5428571428571427	0.5	0.47619047619047616	2.119047619047619	v1_foldsafe_fusion	reviewer_safe_internal_locked
hla_stratified_group_5fold	nested_lr_qk_no_anchor_train_selected	89	21	0.23595505617977527	0.4181488299843177	0.6953781512605042	0.19298568273651792	0.13900663513822	0.4	0.09523809523809523	1.6952380952380954	0.5	0.23809523809523808	2.119047619047619	0.45	0.42857142857142855	1.9071428571428573	v1_foldsafe_fusion	reviewer_safe_internal_locked
hla_stratified_group_5fold	nested_lr_qk_quantum_only_train_selected	89	21	0.23595505617977527	0.4076984163352367	0.6330532212885154	0.21108556481393886	0.20038456554978287	0.6	0.14285714285714285	2.5428571428571427	0.5	0.23809523809523808	2.119047619047619	0.35	0.3333333333333333	1.4833333333333332	v1_foldsafe_fusion	reviewer_safe_internal_locked
hla_stratified_group_5fold	rule_gate_rf_qk_fallback_train_selected	89	21	0.23595505617977527	0.48851610201595114	0.7212885154061625	0.18601044778460543	0.16392848070262833	0.6	0.14285714285714285	2.5428571428571427	0.5	0.23809523809523808	2.119047619047619	0.45	0.42857142857142855	1.9071428571428573	v1_foldsafe_fusion	reviewer_safe_internal_locked
hla_supertype_heldout	nested_rf_qk_no_anchor_train_selected	72	15	0.20833333333333334	0.4587691009572023	0.7684210526315789	0.17992714937157317	0.18896159815358257	0.6	0.2	2.88	0.5	0.3333333333333333	2.4	0.4	0.5333333333333333	1.92	v1_foldsafe_fusion	reviewer_safe_internal_locked
hla_supertype_heldout	nested_rf_qk_quantum_only_train_selected	72	15	0.20833333333333334	0.5014789971640761	0.7228070175438597	0.1862656901811389	0.21146284148388023	0.6	0.2	2.88	0.5	0.3333333333333333	2.4	0.35	0.4666666666666667	1.6799999999999997	v1_foldsafe_fusion	reviewer_safe_internal_locked
hla_supertype_heldout	nested_lr_qk_no_anchor_train_selected	72	15	0.20833333333333334	0.5139715816110597	0.7497076023391813	0.17404942715260832	0.14709359661913254	0.6	0.2	2.88	0.5	0.3333333333333333	2.4	0.4	0.5333333333333333	1.92	v1_foldsafe_fusion	reviewer_safe_internal_locked
hla_supertype_heldout	nested_lr_qk_quantum_only_train_selected	72	15	0.20833333333333334	0.4911415635538591	0.7181286549707602	0.18929330703031452	0.160806745917198	0.6	0.2	2.88	0.4	0.26666666666666666	1.92	0.4	0.5333333333333333	1.92	v1_foldsafe_fusion	reviewer_safe_internal_locked
hla_supertype_heldout	rule_gate_rf_qk_fallback_train_selected	72	15	0.20833333333333334	0.4587691009572023	0.7684210526315789	0.17992714937157317	0.18896159815358257	0.6	0.2	2.88	0.5	0.3333333333333333	2.4	0.4	0.5333333333333333	1.92	v1_foldsafe_fusion	reviewer_safe_internal_locked
near_peptide_cluster_holdout	nested_rf_qk_no_anchor_train_selected	89	21	0.23595505617977527	0.38739229113398743	0.6995798319327731	0.19125544676425948	0.16150767732875362	0.4	0.09523809523809523	1.6952380952380954	0.5	0.23809523809523808	2.119047619047619	0.45	0.42857142857142855	1.9071428571428573	v1_foldsafe_fusion	reviewer_safe_internal_locked
near_peptide_cluster_holdout	nested_rf_qk_quantum_only_train_selected	89	21	0.23595505617977527	0.46392031224658603	0.6848739495798319	0.19979261200669174	0.18003793032536086	0.8	0.19047619047619047	3.390476190476191	0.6	0.2857142857142857	2.5428571428571427	0.45	0.42857142857142855	1.9071428571428573	v1_foldsafe_fusion	reviewer_safe_internal_locked
near_peptide_cluster_holdout	nested_lr_qk_no_anchor_train_selected	89	21	0.23595505617977527	0.5062353933343358	0.6799719887955182	0.2093302307293018	0.18806457758323353	0.8	0.19047619047619047	3.390476190476191	0.7	0.3333333333333333	2.9666666666666663	0.35	0.3333333333333333	1.4833333333333332	v1_foldsafe_fusion	reviewer_safe_internal_locked
near_peptide_cluster_holdout	nested_lr_qk_quantum_only_train_selected	89	21	0.23595505617977527	0.44815322200779933	0.6554621848739496	0.20519025562535803	0.1504201178956504	0.8	0.19047619047619047	3.390476190476191	0.4	0.19047619047619047	1.6952380952380954	0.4	0.38095238095238093	1.6952380952380954	v1_foldsafe_fusion	reviewer_safe_internal_locked
near_peptide_cluster_holdout	rule_gate_rf_qk_fallback_train_selected	89	21	0.23595505617977527	0.518668956892469	0.7226890756302521	0.1850522210156483	0.1524367343571358	0.8	0.19047619047619047	3.390476190476191	0.7	0.3333333333333333	2.9666666666666663	0.4	0.38095238095238093	1.6952380952380954	v1_foldsafe_fusion	reviewer_safe_internal_locked
repeated_stratified_5x5_internal	nested_rf_qk_no_anchor_train_selected	445	105	0.23595505617977527	0.46706475048022866	0.7127170868347339	0.18583748658644506	0.15734838232183465	0.6	0.02857142857142857	2.5428571428571427	0.7	0.06666666666666667	2.9666666666666663	0.6	0.11428571428571428	2.5428571428571427	v1_foldsafe_fusion	reviewer_safe_internal_locked
repeated_stratified_5x5_internal	nested_rf_qk_quantum_only_train_selected	445	105	0.23595505617977527	0.46456506691950156	0.7108683473389354	0.18701965592637748	0.1579400496028602	0.4	0.01904761904761905	1.6952380952380954	0.7	0.06666666666666667	2.9666666666666663	0.65	0.12380952380952381	2.7547619047619047	v1_foldsafe_fusion	reviewer_safe_internal_locked
repeated_stratified_5x5_internal	nested_lr_qk_no_anchor_train_selected	445	105	0.23595505617977527	0.43157440872047736	0.665406162464986	0.1994047526042619	0.15342219968437135	0.8	0.0380952380952381	3.390476190476191	0.8	0.0761904761904762	3.390476190476191	0.65	0.12380952380952381	2.7547619047619047	v1_foldsafe_fusion	reviewer_safe_internal_locked
repeated_stratified_5x5_internal	nested_lr_qk_quantum_only_train_selected	445	105	0.23595505617977527	0.4602869847008241	0.6721568627450981	0.19480532069896603	0.1564505942880405	0.8	0.0380952380952381	3.390476190476191	0.9	0.08571428571428572	3.8142857142857145	0.7	0.13333333333333333	2.9666666666666663	v1_foldsafe_fusion	reviewer_safe_internal_locked
repeated_stratified_5x5_internal	rule_gate_rf_qk_fallback_train_selected	445	105	0.23595505617977527	0.46456506691950156	0.7108683473389354	0.18701965592637748	0.1579400496028602	0.4	0.01904761904761905	1.6952380952380954	0.7	0.06666666666666667	2.9666666666666663	0.65	0.12380952380952381	2.7547619047619047	v1_foldsafe_fusion	reviewer_safe_internal_locked
study_heldout	nested_rf_qk_no_anchor_train_selected	9	5	0.5555555555555556	0.49682539682539684	0.25	0.32350689324546317	0.25349379162959684	0.4	0.4	0.72	0.5555555555555556	1.0	1.0	0.5555555555555556	1.0	1.0	v1_foldsafe_fusion	reviewer_safe_internal_locked
study_heldout	nested_rf_qk_quantum_only_train_selected	9	5	0.5555555555555556	0.5968253968253969	0.30000000000000004	0.31676001180978275	0.28531798076994375	0.4	0.4	0.72	0.5555555555555556	1.0	1.0	0.5555555555555556	1.0	1.0	v1_foldsafe_fusion	reviewer_safe_internal_locked
study_heldout	nested_lr_qk_no_anchor_train_selected	9	5	0.5555555555555556	0.6968253968253968	0.4	0.30662805102302276	0.38079926309223355	0.4	0.4	0.72	0.5555555555555556	1.0	1.0	0.5555555555555556	1.0	1.0	v1_foldsafe_fusion	reviewer_safe_internal_locked
study_heldout	nested_lr_qk_quantum_only_train_selected	9	5	0.5555555555555556	0.711111111111111	0.45000000000000007	0.29431959732878765	0.32296316833017735	0.4	0.4	0.72	0.5555555555555556	1.0	1.0	0.5555555555555556	1.0	1.0	v1_foldsafe_fusion	reviewer_safe_internal_locked
study_heldout	rule_gate_rf_qk_fallback_train_selected	9	5	0.5555555555555556	0.49682539682539684	0.25	0.32350689324546317	0.25349379162959684	0.4	0.4	0.72	0.5555555555555556	1.0	1.0	0.5555555555555556	1.0	1.0	v1_foldsafe_fusion	reviewer_safe_internal_locked
